Unnamed: 0,text,label
250628,i feel ok again,1
379155,i also have refreshed myself with using powerpoint so i would feel comfortable using more,1
283511,i feel playful today i feel playful today,1
94578,i feel regretful d but i still love it cause i hand made it and its mine i want to finish it so i can wear it d so bad,0
13028,i feel sure they are our own airmen carrying out manoeuvres,1
289323,i grew up i always have the feeling to help the unfortunate people especially children who have been struggling their life due to poverty and lack of education,0
21708,i am feeling peaceful and as happy as someone whos being forced to listen to frank sinatra with horrible hokkien song in the background can be,1
374175,i have got to give in to feeling horny its been like totally affecting my dreams and i neeeeeeed to get laid,2
17876,i feel it could be valuable as a point of discussion and a way for people to examine their beliefs,1
163212,i just started looking for her when i feel shitty or stressed,0
367895,i feel as though ive missed a thousand blog opportunities with all of the neat items ive bought secondhand this year and they deserve to be brought to light,0
56239,i karinaits horrid when we have to look after our los when we feel rotten with a cold isn t it,0
371403,i would even welcome with open arms those with low attention spans as at least they can make the tea and sandwiches so you see everyone can play a part and will feel welcomed,1
186246,ive always striven to be my best there but now i feel like i have to be beyond perfect in fear that any wrong thing i do could give them an excuse to fire me,1
139790,i feel like collins left some vital information out of her novel namely the reasons why the districts she describes came about,1
22011,i love writing because it helps me to feel relaxed,1
333513,i said when are we all going to get tired of feeling outraged,3
2057,i loved the feeling when someone clicked hostile your heart always started to pump a little bit extra in those games especially when you were going to enter a wp tp,3
92304,i accepted that pain is a normal part of life and i became grateful that i could feel i accepted responsibility for myself and my life,2
240638,i had with my daughter i started to feel isolated,0
207543,i feel especially proud that a boy look won this challenge,1
312098,i feel like she is quite impatient to be up and moving just like her sisters,3
396278,i dont deny that i just feel like this last conversation proves that he doesnt respect me the way i want to be respected,1
133742,i feel like ive missed out on so much in the past month but im finally settled into my flat and have internet,0
249638,i am a cantor i sing psalms in church several weeks ago i had to sing too,4
255818,im getting compliments but somethings just dont change in me and i still feel shy when someone does,4
